year,immig_status,tranwork_grp,pop,pct
2019,Native-born citizens,Walked only,271549,2.17916152168388
2019,Native-born citizens,Worked at home,849044,6.8135180575754974
2020,Illegal immigrants,Bicycle,8705.977535227545,0.7746555798059533
2020,Illegal immigrants,Other,16972.40910285598,1.5102004756015146
2020,Illegal immigrants,Private motorized vehicle,898384.6196261231,79.93802598148282
2020,Illegal immigrants,Public transport,61764.062092584245,5.4957499187081496
2020,Illegal immigrants,Taxicab or ride-hailing services,3015.6796581230055,0.2683343788356373
2020,Illegal immigrants,Walked only,29524.702832251995,2.6271002536556463
2020,Illegal immigrants,Worked at home,105483.9435245548,9.38593341191027
2020,Legal immigrants,Bicycle,21428,0.4687927296434611
2020,Legal immigrants,Other,53492,1.1702753730673894
2020,Legal immigrants,Private motorized vehicle,3472428,75.96831251681839
2020,Legal immigrants,Public transport,172297,3.7694409622633667
2020,Legal immigrants,Taxicab or ride-hailing services,7658,0.1675384881281326
2020,Legal immigrants,Walked only,76475,1.6730877356488563
2020,Legal immigrants,Worked at home,767112,16.782552194430405
2020,Native-born citizens,Bicycle,78502,0.6664062230738422
2020,Native-born citizens,Other,130327,1.106350460300943
2020,Native-born citizens,Private motorized vehicle,8579015,72.8275583277348
2020,Native-born citizens,Public transport,322255,2.7356339636781355
2020,Native-born citizens,Taxicab or ride-hailing services,14159,0.12019624611478091
2020,Native-born citizens,Walked only,220862,1.8749052411471674
2020,Native-born citizens,Worked at home,2434782,20.668949537950315
2021,Illegal immigrants,Bicycle,10657.317528020614,0.8992492683846397
2021,Illegal immigrants,Other,32303.37769178388,2.725712983526408
2021,Illegal immigrants,Private motorized vehicle,927938.9012064461,78.29816234916343
2021,Illegal immigrants,Public transport,55477.380522892265,4.681102323914041
2021,Illegal immigrants,Taxicab or ride-hailing services,3889.825312447385,0.328217917610646
2021,Illegal immigrants,Walked only,30511.92362611076,2.5745526419427365
2021,Illegal immigrants,Worked at home,124356.2419910957,10.493002515458102
2021,Legal immigrants,Bicycle,21000,0.4501508326825796
2021,Legal immigrants,Other,65896,1.4125304414500601
2021,Legal immigrants,Private motorized vehicle,3432255,73.57297362994987
2021,Legal immigrants,Public transport,117001,2.5080046464140233
2021,Legal immigrants,Taxicab or ride-hailing services,5769,0.12366286446408578
2021,Legal immigrants,Walked only,85286,1.8281697102936418
2021,Legal immigrants,Worked at home,937896,20.104507874745746
2021,Native-born citizens,Bicycle,70586,0.5948374553941432
2021,Native-born citizens,Other,145867,1.2292402899438626
2021,Native-born citizens,Private motorized vehicle,8529548,71.87961675094499
2021,Native-born citizens,Public transport,187559,1.5805842276977036
2021,Native-born citizens,Taxicab or ride-hailing services,14727,0.12410635544710776
2021,Native-born citizens,Walked only,210845,1.776818395752389
2021,Native-born citizens,Worked at home,2707303,22.814796524819798
2022,Illegal immigrants,Bicycle,13969.151093110559,1.0314846162157447
2022,Illegal immigrants,Other,29620.74680652075,2.187201244234261
2022,Illegal immigrants,Private motorized vehicle,1081008.4395730973,79.8218566029374
2022,Illegal immigrants,Public transport,73096.84420354583,5.397484055209496
2022,Illegal immigrants,Taxicab or ride-hailing services,5095.4248836825445,0.37624708513558686
2022,Illegal immigrants,Walked only,38653.96986707155,2.8542160513401
2022,Illegal immigrants,Worked at home,112831.66516732807,8.33151034492742
2022,Legal immigrants,Bicycle,27605,0.5895997214859493
2022,Legal immigrants,Other,58056,1.2399855616949202
2022,Legal immigrants,Private motorized vehicle,3588670,76.64839096196275
2022,Legal immigrants,Public transport,139627,2.9822148274558464
2022,Legal immigrants,Taxicab or ride-hailing services,7902,0.16877438866806635
2022,Legal immigrants,Walked only,89768,1.9173043940717516
2022,Legal immigrants,Worked at home,770362,16.45373014466071
2022,Native-born citizens,Bicycle,87673,0.7040765011928015
2022,Native-born citizens,Other,147829,1.1871719354285886
2022,Native-born citizens,Private motorized vehicle,9398260,75.4747073568859
2022,Native-born citizens,Public transport,269025,2.160461952179045
2022,Native-born citizens,Taxicab or ride-hailing services,20806,0.16708696729685796
2022,Native-born citizens,Walked only,257634,2.0689841263365714
2022,Native-born citizens,Worked at home,2270971,18.237511160680228
2023,Illegal immigrants,Bicycle,16077.646513575073,1.1832534388528488
2023,Illegal immigrants,Other,31734.055566927083,2.335505407872303
2023,Illegal immigrants,Private motorized vehicle,1092574.3267932248,80.40930171520174
2023,Illegal immigrants,Public transport,82832.52893182187,6.096158080394449
2023,Illegal immigrants,Taxicab or ride-hailing services,4424.906570290197,0.3256562402636253
2023,Illegal immigrants,Walked only,40048.31845261265,2.9474034330408188
2023,Illegal immigrants,Worked at home,91074.30951117199,6.702721684374205
2023,Legal immigrants,Bicycle,26937,0.5572206692729736
2023,Legal immigrants,Other,64576,1.3358236603545883
2023,Legal immigrants,Private motorized vehicle,3839196,79.41787743958582
2023,Legal immigrants,Public transport,170698,3.5310707875248935
2023,Legal immigrants,Taxicab or ride-hailing services,6208,0.12841912294786428
2023,Legal immigrants,Walked only,89906,1.8598018150371594
2023,Legal immigrants,Worked at home,636650,13.169786505276706
2023,Native-born citizens,Bicycle,93370,0.7559228869599376
2023,Native-born citizens,Other,149292,1.208667019813891
2023,Native-born citizens,Private motorized vehicle,9505153,76.9536542439318
2023,Native-born citizens,Public transport,316855,2.565255931752073
2023,Native-born citizens,Taxicab or ride-hailing services,23185,0.18770560280782
2023,Native-born citizens,Walked only,260899,2.1122365351286363
2023,Native-born citizens,Worked at home,2003035,16.216557779605854
2024,Illegal immigrants,Bicycle,18551.310888472217,1.0334265350526626
2024,Illegal immigrants,Other,47150.704932770874,2.6265954959680347
2024,Illegal immigrants,Private motorized vehicle,1448038.190911282,80.66497830011896
2024,Illegal immigrants,Public transport,109316.32912633313,6.089617920418912
2024,Illegal immigrants,Taxicab or ride-hailing services,8373.876952438337,0.4664784443504293
2024,Illegal immigrants,Walked only,56158.13456566709,3.128366872191314
2024,Illegal immigrants,Worked at home,107537.6913282248,5.990536431899684
2024,Legal immigrants,Bicycle,26195,0.5773019294600733
2024,Legal immigrants,Other,52989,1.1678049986699686
2024,Legal immigrants,Private motorized vehicle,3605758,79.4659687179269
2024,Legal immigrants,Public transport,159086,3.506037593055363
2024,Legal immigrants,Taxicab or ride-hailing services,17482,0.3852793407452187
2024,Legal immigrants,Walked only,76728,1.690980051292709
2024,Legal immigrants,Worked at home,599249,13.206627368849762
2024,Native-born citizens,Bicycle,94729,0.7601619267118489
2024,Native-born citizens,Other,149392,1.1988104018340373
2024,Native-born citizens,Private motorized vehicle,9644439,77.39272379413798
2024,Native-born citizens,Public transport,334833,2.686899454303418
2024,Native-born citizens,Taxicab or ride-hailing services,45079,0.36174074986797533
